OLD NAME,NEW NAME
EN-RT-60-UK-TATE-SAKHR-140615.zip,ES-RT-UK_TATE-140615.zip
EN-RT-60-UN-SYRIATEARS-SAKHR-190415.zip,ES-RT-SYRIATEARS-190415.zip
EN-RT-60-US-AIRLINECOLLUSION-ALEXIA-020715.zip,ES-RT-US_AIRLINECOLLUSIONALEXIA-020715.zip
EN-RT-60-US-ALOHA-TABISH-280515.zip,ES-RT-US_ALOHA-280515.zip
EN-RT-60-US-AMTRAKCRASH-130515.zip,ES-RT-US_AMTRAKCRASH-130515.zip
EN-RT-60-US-ARIZONADASHCAM-TABISH-15042015.zip,ES-RT-US_ARIZONADASHCAM-150415.zip
EN-RT-60-US-ASHLEYMADISON-200815.zip,ES-RT-US_ASHLEYMADISON-200815.zip
EN-RT-60-US-BALTIMORCURFEW-KHEIRA-040515.zip,ES-RT-US_BALTIMORCURFEW-040515.zip
EN-RT-60-US-BALTIMOREPROTEST-TABISH-220415.zip,ES-RT-US_BALTIMOREPROTEST-220415.zip
EN-RT-60-US-BALTIMOREROUNDUP-TABISH-280415.zip,ES-RT-US_BALTIMOREROUNDUP-280415.zip
EN-RT-60-US-BALTIMORESOLIDARITY-TABISH-300415.zip,ES-RT-US_BALTIMORESOLIDARITY-300415.zip
EN-RT-60-US-BALTIMORETORONTO-TABISH-030515.zip,ES-RT-US_BALTIMORETORONTO-030515.zip
EN-RT-60-US-BANKS-SAKHR-210515 v2.zip,ES-RT-US_BANKS-210515.zip
EN-RT-60-US-BATMAN-180815.zip,ES-RT-US_BATMAN-180815.zip
EN-RT-60-US-BIKERGANGS-SAKHR-180515.zip,ES-RT-US_BIKERGANGS-180515.zip
EN-RT-60-US-BINLADEN-TABISH-110515.zip,ES-RT-US_BINLADEN-110515.zip
EN-RT-60-US-BLMFASHION-130915.zip,ES-RT-US_BLMFASHION-130915.zip
EN-RT-60-US-BOXING-KHEIRA-030515.zip,ES-RT-US_BOXING-030515.zip
EN-RT-60-US-BRIEFCASE-TABISH-310515.zip,ES-RT-US_BRIEFCASE-310515.zip
EN-RT-60-US-CHARLESTONSHOOTING-TABISH-180615.zip,ES-RT-US_CHARLESTONSHOOTING-180615.zip
