Old Name,New Name
EN-RT-60-SYRIA-ALGOLANI-KHEIRA-280515.zip,EN-RT-SYRIA_ALGOLANIKHEIRA-280515.zip
EN-RT-60-SYRIA-ASSADISIS-SAKHR-250515.zip,EN-RT-SYRIA_ASSADISISSAKHR-250515.zip
EN-RT-60-SYRIA-PALMYRA-KHEIRA-210515.zip,EN-RT-SYRIA_PALMYRAKHEIRA-210515.zip
EN-RT-60-SYRIA-SAQAREB-SAKHR-040515.zip,EN-RT-SYRIA_SAQAREBSAKHR-040515.zip
EN-RT-60-SYRIA-VR-SAKHR-290315.zip,EN-RT-SYRIA_VRSAKHR-290315.zip
EN-RT-60-SYRIA-YARMOUKCAMP-SUMMAQAH-060415.zip,EN-RT-SYRIA_YARMOUKCAMPSUMMAQAH-060415.zip
EN-RT-60-TAIWAN-FIREBALL-TABISH-280615.zip,EN-RT-TAIWAN_FIREBALLTABISH-280615.zip
EN-RT-60-TEST-DAILYMAIL-200915.zip,EN-RT-TESTDAILYMAIL-200915.zip
EN-RT-60-THAILAND-BANGKOK-180815.zip,EN-RT-THAILAND_BANGKOK-180815.zip
EN-RT-60-THICKE-GAYESUIT-110315.zip,EN-RT-THICKEGAYESUIT-110315.zip
EN-RT-60-TUNISIA-MARCH-300315.zip,EN-RT-TUNISIA_MARCH-300315.zip
EN-RT-60-TUNISIA-MUSEUMATTACK-180315.zip,EN-RT-TUNISIA_MUSEUMATTACK-180315.zip
EN-RT-60-TURKEY-ACTORREFUGEE-HAMAMOU-170315.zip,EN-RT-TURKEY_ACTORREFUGEEHAMAMOU-170315.zip
EN-RT-60-TURKEY-CHINAATTACK-ITANI-090715.zip,EN-RT-TURKEY_CHINAATTACKITANI-090715.zip
EN-RT-60-TURKEY-ELEXRESULT-SAKHR-080615.zip,EN-RT-TURKEY_ELEXRESULTSAKHR-080615.zip
EN-RT-60-TURKEY-ERDOGANCHARACTER-SUMMAQAH-190415.zip,EN-RT-TURKEY_ERDOGANCHARACTERSUMMAQAH-190415.zip
EN-RT-60-TURKEY-SYRIANREFUGEESWEDDING-060815.zip,EN-RT-TURKEY_SYRIANREFUGEESWEDDING-060815.zip
EN-RT-60-UBER-HONGKONG-120815.zip,EN-RT-UBERHONGKONG-120815.zip
EN-RT-60-UK-DISMALAND-230815.zip,EN-RT-UK_DISMALAND-230815.zip
EN-RT-60-UK-ELECTIONCLASHES-TABISH-100515.zip,EN-RT-UK_ELECTIONCLASHESTABISH-100515.zip
EN-RT-60-UK-ISISFLAG-SAKHR-280615.zip,EN-RT-UK_ISISFLAGSAKHR-280615.zip
EN-RT-60-UK-KANYE-TABISH-290615.zip,EN-RT-UK_KANYETABISH-290615.zip
EN-RT-60-UK-KNIFEATTACK-TABISH-300715.zip,EN-RT-UK_KNIFEATTACKTABISH-300715.zip
EN-RT-60-UK-MHAIRIBLACK-YOMNA-150715.zip,EN-RT-UK_MHAIRIBLACKYOMNA-150715.zip
EN-RT-60-UK-MILIFANDOM-SAKHR-230415.zip,EN-RT-UK_MILIFANDOMSAKHR-230415.zip
EN-RT-60-UK-MILKTROLLEY-090815.zip,EN-RT-UK_MILKTROLLEY-090815.zip
EN-RT-60-UK-PARLYCOKE-SAKHR-270715.zip,EN-RT-UK_PARLYCOKESAKHR-270715.zip
EN-RT-60-UK-PHONESPYING-SAKHR-100615.zip,EN-RT-UK_PHONESPYINGSAKHR-100615.zip
EN-RT-60-UK-PLANECRASH-230815.zip,EN-RT-UK_PLANECRASH-230815.zip
EN-RT-60-UK-SCHOOLTERROR-SAKHR-070615.zip,EN-RT-UK_SCHOOLTERRORSAKHR-070615.zip
EN-RT-60-UK-SEVENSEVEN-SAKHR-070715.zip,EN-RT-UK_SEVENSEVENSAKHR-070715.zip
EN-RT-60-UK-TATE-SAKHR-140615.zip,EN-RT-UK_TATESAKHR-140615.zip
EN-RT-60-UN-SYRIATEARS-SAKHR-190415.zip,EN-RT-SYRIA_UNTEARSSAKHR-190415.zip
EN-RT-60-US-AIRLINECOLLUSION-ALEXIA-020715.zip,EN-RT-US_AIRLINECOLLUSIONALEXIA-020715.zip
EN-RT-60-US-ALOHA-TABISH-280515.zip,EN-RT-US_ALOHATABISH-280515.zip
EN-RT-60-US-AMTRAKCRASH-130515.zip,EN-RT-US_AMTRAKCRASH-130515.zip
EN-RT-60-US-ARIZONADASHCAM-TABISH-15042015.zip,EN-RT-US_ARIZONADASHCAMTABISH-150415.zip
EN-RT-60-US-ASHLEYMADISON-200815.zip,EN-RT-US_ASHLEYMADISON-200815.zip
EN-RT-60-US-BALTIMORCURFEW-KHEIRA-040515.zip,EN-RT-US_BALTIMORCURFEWKHEIRA-040515.zip
EN-RT-60-US-BALTIMOREPROTEST-TABISH-220415.zip,EN-RT-US_BALTIMOREPROTESTTABISH-220415.zip
EN-RT-60-US-BALTIMOREROUNDUP-TABISH-280415.zip,EN-RT-US_BALTIMOREROUNDUPTABISH-280415.zip
EN-RT-60-US-BALTIMORESOLIDARITY-TABISH-300415.zip,EN-RT-US_BALTIMORESOLIDARITYTABISH-300415.zip
EN-RT-60-US-BALTIMORETORONTO-TABISH-030515.zip,EN-RT-US_BALTIMORETORONTOTABISH-030515.zip
EN-RT-60-US-BANKS-SAKHR-210515 v2.zip,EN-RT-US_BANKSSAKHR-210515.zip
EN-RT-60-US-BATMAN-180815.zip,EN-RT-US_BATMAN-180815.zip
EN-RT-60-US-BIKERGANGS-SAKHR-180515.zip,EN-RT-US_BIKERGANGSSAKHR-180515.zip
EN-RT-60-US-BINLADEN-TABISH-110515.zip,EN-RT-US_BINLADENTABISH-110515.zip
EN-RT-60-US-BLMFASHION-130915.zip,EN-RT-US_BLMFASHION-130915.zip
EN-RT-60-US-BOXING-KHEIRA-030515.zip,EN-RT-US_BOXINGKHEIRA-030515.zip
EN-RT-60-US-BRIEFCASE-TABISH-310515.zip,EN-RT-US_BRIEFCASETABISH-310515.zip
EN-RT-60-US-CHARLESTONSHOOTING-TABISH-180615.zip,EN-RT-US_CHARLESTONSHOOTINGTABISH-180615.zip
EN-RT-60-US-CHARLIE-KHEIRA-260515.zip,EN-RT-US_CHARLIEKHEIRA-260515.zip
EN-RT-60-US-CHURCHOPENS-TABISH-220615.zip,EN-RT-US_CHURCHOPENSTABISH-220615.zip
EN-RT-60-US-CLEVELAND-TABISH-250515.zip,EN-RT-US_CLEVELANDTABISH-250515.zip
EN-RT-60-US-CLINTONANNOUNCE-SAKHR-130415.zip,EN-RT-US_CLINTONANNOUNCESAKHR-130415.zip
EN-RT-60-US-COSBY-TABISH-070715.zip,EN-RT-US_COSBYTABISH-070715.zip
EN-RT-60-US-DAILYSHOW-290915.zip,EN-RT-US_DAILYSHOW-290915.zip
EN-RT-60-US-DALLASSHOOTING-TABISH-140615.zip,EN-RT-US_DALLASSHOOTINGTABISH-140615.zip
EN-RT-60-US-DAMONSPLAIN-150915.zip,EN-RT-US_DAMONSPLAIN-150915.zip
EN-RT-60-US-DIVORESELFIES-080915.zip,EN-RT-US_DIVORESELFIES-080915.zip
EN-RT-60-US-DRONES-SAKHR-120415.zip,EN-RT-US_DRONESSAKHR-120415.zip
EN-RT-60-US-EMMYSDIVERSITY-210915.zip,EN-RT-US_EMMYSDIVERSITY-210915.zip
EN-RT-60-US-FERGUSONGUN-120815.zip,EN-RT-US_FERGUSONGUN-120815.zip
EN-RT-60-US-FERGUSONVOTE-080415.zip,EN-RT-US_FERGUSONVOTE-080415.zip
EN-RT-60-US-FLAGPROTEST-TABISH-210615.zip,EN-RT-US_FLAGPROTESTTABISH-210615.zip
EN-RT-60-US-FREEFOOD-SAKHR-150415.zip,EN-RT-US_FREEFOODSAKHR-150415.zip
EN-RT-60-US-FREERANGEKIDS-KHEIRA-270515.zip,EN-RT-US_FREERANGEKIDSKHEIRA-270515.zip
EN-RT-60-US-GARDENASHOOTING-TABISH-150715.zip,EN-RT-US_GARDENASHOOTINGTABISH-150715.zip
EN-RT-60-US-GAYCLERK-TABISH-080715.zip,EN-RT-US_GAYCLERKTABISH-080715.zip
EN-RT-60-US-GRENIER911-140915.zip,EN-RT-US_GRENIER911-140915.zip
EN-RT-60-US-HANDICAP-COP-120815.zip,EN-RT-US_HANDICAPCOP-120815.zip
EN-RT-60-US-HILLARYEMAILS-TABISH-010715.zip,EN-RT-US_HILLARYEMAILSTABISH-010715.zip
EN-RT-60-US-HILLARYIMMIGRATION-TABISH-060515.zip,EN-RT-US_HILLARYIMMIGRATIONTABISH-060515.zip
EN-RT-60-US-HITCHBOT-TABISH-030815.zip,EN-RT-US_HITCHBOTTABISH-030815.zip
EN-RT-60-US-HOLOGRAM-TABISH-260715.zip,EN-RT-US_HOLOGRAMTABISH-260715.zip
EN-RT-60-US-ISLAMOPHOBICADS-TABISH-220415.zip,EN-RT-US_ISLAMOPHOBICADSTABISH-220415.zip
EN-RT-60-US-JEBIRAQ-TABISH-130515.zip,EN-RT-US_JEBIRAQTABISH-130515.zip
EN-RT-60-US-KANYEPREZ-310815.zip,EN-RT-US_KANYEPREZ-310815.zip
EN-RT-60-US-KIDINCAR-TABISH-040815.zip,EN-RT-US_KIDINCARTABISH-040815.zip
EN-RT-60-US-LAMINIMUMWAGE-TABISH-200515.zip,EN-RT-US_LAMINIMUMWAGETABISH-200515.zip
EN-RT-60-US-MADISONPROTESTS-TABISH-130515.zip,EN-RT-US_MADISONPROTESTSTABISH-130515.zip
EN-RT-60-US-MARSMISSION-TABISH-160615.zip,EN-RT-US_MARSMISSIONTABISH-160615.zip
EN-RT-60-US-MARVELDUVERNAY-TABISH-140515.zip,EN-RT-US_MARVELDUVERNAYTABISH-140515.zip
EN-RT-60-US-MCKINNEYRALLY-TABISH-090615.zip,EN-RT-US_MCKINNEYRALLYTABISH-090615.zip
EN-RT-60-US-MCWHOPPER-270815.zip,EN-RT-US_MCWHOPPER-270815.zip
EN-RT-60-US-MODIFACEBOOK-290915.zip,EN-RT-US_MODIFACEBOOK-290915.zip
EN-RT-60-US-MPLSTONYROBINSON-TABISH-140515.zip,EN-RT-US_MPLSTONYROBINSONTABISH-140515.zip
EN-RT-60-US-MUSLIMLIVESMATTER-SAKHR-070415.zip,EN-RT-US_MUSLIMLIVESMATTERSAKHR-070415.zip
EN-RT-60-US-NFLWOMAN-YOMNA-290715-backup.zip,EN-RT-US_NFLWOMANYOMNABACKUP-290715.zip
EN-RT-60-US-NFLWOMAN-YOMNA-290715.zip,EN-RT-US_NFLWOMANYOMNA-290715.zip
EN-RT-60-US-OBAMACASTROMEETING-KHEIRA-120414.zip,EN-RT-US_OBAMACASTROMEETINGKHEIRA-120414.zip
EN-RT-60-US-OBAMAPARTY-KHEIRA-160625.zip,EN-RT-US_OBAMAPARTYKHEIRA-160625.zip
EN-RT-60-US-OBAMAPUTIN-KHEIRA-090615.zip,EN-RT-US_OBAMAPUTINKHEIRA-090615.zip
EN-RT-60-US-OBAMASOUTHDAKOTA-TABISH-100515.zip,EN-RT-US_OBAMASOUTHDAKOTATABISH-100515.zip
EN-RT-60-US-OILSPILL-TABISH-190415.zip,EN-RT-US_OILSPILLTABISH-190415.zip
EN-RT-60-US-PALESTINEFLAG-011015.zip,EN-RT-US_PALESTINEFLAG-011015.zip
EN-RT-60-US-PATRIOTACT-SAKHR-010615.zip,EN-RT-US_PATRIOTACTSAKHR-010615.zip
EN-RT-60-US-PEPPERSPRAY-TABISH-240515.zip,EN-RT-US_PEPPERSPRAYTABISH-240515.zip
EN-RT-60-US-PHILLYCOP-230815.zip,EN-RT-US_PHILLYCOP-230815.zip
EN-RT-60-US-POOLPARTY-TABISH-080615.zip,EN-RT-US_POOLPARTYTABISH-080615.zip
EN-RT-60-US-RACISTWARCRY-TABISH-180515.zip,EN-RT-US_RACISTWARCRYTABISH-180515.zip
EN-RT-60-US-RESPONSESAHMED-170915.zip,EN-RT-US_RESPONSESAHMED-170915.zip
EN-RT-60-US-ROMNEYBOXING-TABISH-170515.zip,EN-RT-US_ROMNEYBOXINGTABISH-170515.zip
EN-RT-60-US-ROOFARREST-TABISH-240615.zip,EN-RT-US_ROOFARRESTTABISH-240615.zip
EN-RT-60-US-ROOFMANIFESTO-TABISH-210615.zip,EN-RT-US_ROOFMANIFESTOTABISH-210615.zip
EN-RT-60-US-SANDRABLAND-TABISH-160715.zip,EN-RT-US_SANDRABLANDTABISH-160715.zip
EN-RT-60-US-SAYHERNAME-TABISH-210515.zip,EN-RT-US_SAYHERNAMETABISH-210515.zip
EN-RT-60-US-SCHILLINGNAZI-260815.zip,EN-RT-US_SCHILLINGNAZI-260815.zip
EN-RT-60-US-SIMPSONS-KHEIRA-110615.zip,EN-RT-US_SIMPSONSKHEIRA-110615.zip
EN-RT-60-US-SORORITY-190815.zip,EN-RT-US_SORORITY-190815.zip
EN-RT-60-US-STANDWITHAHMED-160915.zip,EN-RT-US_STANDWITHAHMED-160915.zip
EN-RT-60-US-STLOUISSHOOTING-200815.zip,EN-RT-US_STLOUISSHOOTING-200815.zip
EN-RT-60-US-SWIFTAFRICA-310815.zip,EN-RT-US_SWIFTAFRICA-310815.zip
EN-RT-60-US-TESLAX-300915.zip,EN-RT-US_TESLAX-300915.zip
EN-RT-60-US-TEXASMUSLIMS-TABISH-050515.zip,EN-RT-US_TEXASMUSLIMSTABISH-050515.zip
EN-RT-60-US-TEXASSHOOTING-TABISH-040515.zip,EN-RT-US_TEXASSHOOTINGTABISH-040515.zip
EN-RT-60-US-TRAFFICSTOP-TABISH-280715.zip,EN-RT-US_TRAFFICSTOPTABISH-280715.zip
EN-RT-60-US-TRANSGENDER-SAKHR-090415.zip,EN-RT-US_TRANSGENDERSAKHR-090415.zip
EN-RT-60-US-TRIPLECROWN-TABISH-070615.zip,EN-RT-US_TRIPLECROWNTABISH-070615.zip
EN-RT-60-US-TRUMP-TABISH-170615.zip,EN-RT-US_TRUMPTABISH-170615.zip
EN-RT-60-US-TRUMPUNIVISION-260815.zip,EN-RT-US_TRUMPUNIVISION-260815.zip
EN-RT-60-US-TULSAKILLING-KHEIRA-130415.zip,EN-RT-US_TULSAKILLINGKHEIRA-130415.zip
EN-RT-60-US-WACOTHUG-TABISH-190515.zip,EN-RT-US_WACOTHUGTABISH-190515.zip
EN-RT-60-US-ZIMMERMANSHOOTING-TABISH-120515.zip,EN-RT-US_ZIMMERMANSHOOTINGTABISH-120515.zip
EN-RT-60-UTAH-COPSHOOT-SAKHR-040615.zip,EN-RT-UTAHCOPSHOOTSAKHR-040615.zip
EN-RT-60-VATICAN-CLIMATE-CRELLIN-16062015.zip,EN-RT-VATICAN_CLIMATECRELLIN-160615.zip
EN-RT-60-VENEZUELA-STUDENTSHOT-ZACH-250215.zip,EN-RT-VENEZUELA_STUDENTSHOTZACH-250215.zip
EN-RT-60-WORLDCUP-GIRLPOWER-THOMAS-060715.zip,EN-RT-WORLD_CUPGIRLPOWERTHOMAS-060715.zip
EN-RT-60-YEMEN-CLUSTER-270815.zip,EN-RT-YEMEN_CLUSTER-270815.zip
EN-RT-60-YEMEN-ENDWAR-SAKHR-220415.zip,EN-RT-YEMEN_ENDWARSAKHR-220415.zip
EN-RT-60-YEMEN-KEFAYAWAR-SAKHR-010415.zip,EN-RT-YEMEN_KEFAYAWARSAKHR-010415.zip
EN-RT-60-YEMEN-SAUDIATTACKS-SAKHR-260315.zip,EN-RT-YEMEN_SAUDIATTACKSSAKHR-260315.zip
EN-RT-60-YEMEN-STRANDED-SAKHR-070415.zip,EN-RT-YEMEN_STRANDEDSAKHR-070415.zip
EN-RT-61-LEAPSECOND-TABISH-300615.zip,EN-RT-LEAPSECONDTABISH-300615.zip
EN-RT-ENTERTAINMENT-MUPPETS-050815.zip,EN-RT-ENTERTAINMENTMUPPETS-050815.zip
EN-RT-OBAMANETANYAHUVISIT-290115.zip,EN-RT-OBAMANETANYAHUVISIT-290115.zip
EN-RT-SHORT-AUSTRALIA-WALKINGFISH-TABISH-030615.zip,EN-RT-AUSTRALIA_WALKINGFISHTABISH-030615.zip
EN-RT-SHORT-BLACKLIVESMATTER-PHARRELLGRAMMYS-TAREK-090215.zip,EN-RT-BLACKLIVESMATTERPHARRELLGRAMMYSTAREK-090215.zip
EN-RT-SHORT-CANADA-DINOSAUR-TABISH-100615.zip,EN-RT-CANADA_DINOSAURTABISH-100615.zip
EN-RT-SHORT-CANNABIS-SAFE-ZACH-240214.zip,EN-RT-CANNABISSAFEZACH-240214.zip
EN-RT-SHORT-CASUALRACISM-CHELSEAPARIS-ZACH-180215.zip,EN-RT-CASUALRACISMCHELSEAPARISZACH-180215.zip
EN-RT-SHORT-CHINA-CAPSIZEDSHIP-KHEIRA-020615.zip,EN-RT-CHINA_CAPSIZEDSHIPKHEIRA-020615.zip
EN-RT-SHORT-CHINA-HOLIDAY-KHEIRA-100415.zip,EN-RT-CHINA_HOLIDAYKHEIRA-100415.zip
EN-RT-SHORT-CLEVELAND-BLACKLIVESMATTERSUMMIT-YOMNA-270715.zip,EN-RT-CLEVELANDBLACKLIVESMATTERSUMMITYOMNA-270715.zip
EN-RT-SHORT-ELECTIONS-CARSONMUSLIMPREZ-210915.zip,EN-RT-ELECTIONSCARSONMUSLIMPREZ-210915.zip
EN-RT-SHORT-FACEPALM-TEXASVIDEOBILL-TAREK-310315.zip,EN-RT-FACEPALMTEXASVIDEOBILLTAREK-310315.zip
EN-RT-SHORT-FRANCE-SKIRT-KHEIRA-290415.zip,EN-RT-FRANCE_SKIRTKHEIRA-290415.zip
EN-RT-SHORT-FREESPEECH-SAUDIFLOGGING-TAREK-140115.zip,EN-RT-SAUDI_FREESPEECHFLOGGINGTAREK-140115.zip
EN-RT-SHORT-GAZA-REDCARPET-140514.zip,EN-RT-GAZA_REDCARPET-140514.zip
EN-RT-SHORT-GREECE-CLASHES-YOMNA-160715.zip,EN-RT-GREECE_CLASHESYOMNA-160715.zip
EN-RT-SHORT-INDIA-GIRLBEAT-TABISH-080715.zip,EN-RT-INDIA_GIRLBEATTABISH-080715.zip
EN-RT-SHORT-INDIA-SELFWITHDAUGHTER.zip,EN-RT-INDIA_SELFWITHDAUGHTER-010116.zip
EN-RT-SHORT-IRELAND-WOMANABUSE-090715.zip,EN-RT-IRELAND_WOMANABUSE-090715.zip
EN-RT-SHORT-ISIS-UKGIRLS-TAREK-220215.zip,EN-RT-UK_ISISGIRLSTAREK-220215.zip
EN-RT-SHORT-ISRAEL-OBAMA-SAKHR-030615.zip,EN-RT-ISRAEL_OBAMASAKHR-030615.zip
EN-RT-SHORT-JETMAN-120515.zip,EN-RT-JETMAN-120515.zip
EN-RT-SHORT-KENYA-RACECARDRIVER-180915.zip,EN-RT-KENYA_RACECARDRIVER-180915.zip
EN-RT-SHORT-KOREA-KPOP-250815.zip,EN-RT-KOREAKPOP-250815.zip
EN-RT-SHORT-MEXICO-PROTESTS-TABISH-270415.zip,EN-RT-MEXICO_PROTESTSTABISH-270415.zip
EN-RT-SHORT-MEXICO-UBERTAXI-260515.zip,EN-RT-MEXICO_UBERTAXI-260515.zip
EN-RT-SHORT-MIAMI-CUBAEMBASSYPROTEST-160815.zip,EN-RT-CUBA_MIAMIEMBASSYPROTEST-160815.zip
EN-RT-SHORT-NZ-TPP-150815.zip,EN-RT-NZ_TPP-150815.zip
EN-RT-SHORT-OSLO-INTERFAITH-ZACH-220215.zip,EN-RT-OSLOINTERFAITHZACH-220215.zip
EN-RT-SHORT-PAKISTAN-SHIAMOSQUEATTACK-TAREK-150215.zip,EN-RT-PAKISTAN_SHIAMOSQUEATTACKTAREK-150215.zip
EN-RT-SHORT-PALESTINE-ALAQSA-SAKHR-260715.zip,EN-RT-PALESTINE_ALAQSASAKHR-260715.zip
EN-RT-SHORT-PUERTORICO-OCEANEXPLORE-TABISH-010615.zip,EN-RT-PUERTORICOOCEANEXPLORETABISH-010615.zip
EN-RT-SHORT-SANDRABLAND-FUNERAL-YOMNA-260715.zip,EN-RT-SANDRABLANDFUNERALYOMNA-260715.zip
EN-RT-SHORT-SOMUCHNOPE-CHERRYKINGSUICIDE-TAREK-260215.zip,EN-RT-SOMUCHNOPECHERRYKINGSUICIDETAREK-260215.zip
EN-RT-SHORT-SYRIA-ACTOR-SAKHR-030615.zip,EN-RT-SYRIA_ACTORSAKHR-030615.zip
EN-RT-SHORT-SYRIA-REFUGEES-KHEIRA-140625.zip,EN-RT-SYRIA_REFUGEESKHEIRA-140625.zip
EN-RT-SHORT-THAILAND-MURICATREATS-020715.zip,EN-RT-THAILAND_MURICATREATS-020715.zip
EN-RT-SHORT-UK-ISRAELFILMFEST-SAKHR-090615.zip,EN-RT-UK_ISRAELFILMFESTSAKHR-090615.zip
EN-RT-SHORT-UK-LAUGHINGGAS-YOMNA-020815.zip,EN-RT-UK_LAUGHINGGASYOMNA-020815.zip
EN-RT-SHORT-UK-UBER-060815.zip,EN-RT-UK_UBER-060815.zip
EN-RT-SHORT-US-ABERCROMBIE-TABISH-020615.zip,EN-RT-US_ABERCROMBIETABISH-020615.zip
EN-RT-SHORT-US-ALPHABET-110815.zip,EN-RT-US_ALPHABET-110815.zip
EN-RT-SHORT-US-ARRESTSTOPPED-TABISH-180515.zip,EN-RT-US_ARRESTSTOPPEDTABISH-180515.zip
EN-RT-SHORT-US-CALIFORNIABEATING-TABISH-090615.zip,EN-RT-US_CALIFORNIABEATINGTABISH-090615.zip
